timestamp,frame,fps,ear_left,ear_right,ear_avg,mar,ml_eye_conf,ml_mouth_conf,fused,eye_closed_raw,eye_closed_valid,blink_dur,yawn_dur,yawn_count,perclos,status
1774194907.0497,386,33.3,0.2536,0.2677,0.2607,0.0074,0.9989,0.4113,0.2997,0,0,0.0000,0.0000,0,0.0026,NORMAL
1774194907.0812,387,30.9,0.2524,0.2689,0.2607,0.0069,0.9989,0.4113,0.2997,0,0,0.0000,0.0000,0,0.0026,NORMAL
1774194907.1436,388,16.1,0.2454,0.2579,0.2516,0.0046,0.9987,0.3867,0.2996,0,0,0.0000,0.0000,0,0.0026,NORMAL
1774194907.1596,389,53.1,0.2451,0.2767,0.2609,0.0016,0.9987,0.4048,0.2996,0,0,0.0000,0.0000,0,0.0026,NORMAL
1774194907.1906,390,34.6,0.2437,0.2775,0.2606,0.0025,0.9987,0.3192,0.2996,0,0,0.0000,0.0000,0,0.0026,NORMAL
1774194907.2217,391,32.6,0.2454,0.2741,0.2597,0.0018,0.9987,0.3867,0.2996,0,0,0.0000,0.0000,0,0.0026,NORMAL
1774194907.2973,392,13.3,0.2656,0.2544,0.2600,0.0037,0.9989,0.4133,0.2997,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.3293,393,31.3,0.2763,0.2629,0.2696,0.0026,0.9988,0.3811,0.2996,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.4231,394,10.5,0.2615,0.2622,0.2619,0.0026,0.9986,0.3614,0.2996,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.4698,395,21.7,0.2601,0.2550,0.2576,0.0011,0.9986,0.3614,0.2996,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.4858,396,57.2,0.2581,0.2535,0.2558,0.0020,0.9986,0.3614,0.2996,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.5408,397,19.2,0.2808,0.2582,0.2695,0.0024,0.9975,0.3353,0.2992,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.5571,398,61.7,0.2886,0.2587,0.2736,0.0010,0.9974,0.3093,0.2992,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.5831,399,38.0,0.2862,0.2603,0.2733,0.0008,0.9974,0.3812,0.2992,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.5991,400,61.7,0.2866,0.2599,0.2732,0.0009,0.9974,0.3812,0.2992,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.6859,401,11.3,0.2797,0.2599,0.2698,0.0032,0.9963,0.5100,0.2989,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.7030,402,56.4,0.2847,0.2594,0.2721,0.0023,0.9967,0.3877,0.2990,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.8132,403,9.2,0.2779,0.2444,0.2612,0.0046,0.9932,0.3471,0.2980,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.8332,404,50.2,0.2837,0.2462,0.2650,0.0018,0.9948,0.3471,0.2984,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.8667,405,26.4,0.2851,0.2459,0.2655,0.0023,0.9956,0.3471,0.2987,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.9422,406,14.1,0.2634,0.2415,0.2525,0.0051,0.9874,0.4470,0.2962,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194907.9577,407,64.9,0.2838,0.2426,0.2632,0.0029,0.9868,0.3852,0.2960,0,0,0.0000,0.0000,0,0.0025,NORMAL
1774194908.0860,408,7.8,0.2671,0.2358,0.2514,0.0025,0.9942,0.3681,0.2983,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.1010,409,66.7,0.2824,0.2456,0.2640,0.0045,0.9942,0.3956,0.2983,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.1160,410,64.4,0.2828,0.2482,0.2655,0.0040,0.9942,0.3956,0.2983,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.1310,411,66.4,0.2821,0.2493,0.2657,0.0043,0.9942,0.3956,0.2983,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.2139,412,12.1,0.2618,0.2521,0.2569,0.0035,0.9866,0.3509,0.2960,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.2289,413,64.9,0.2640,0.2579,0.2610,0.0042,0.9848,0.3470,0.2954,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.2439,414,66.6,0.2650,0.2568,0.2609,0.0042,0.9866,0.3470,0.2960,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.3406,415,10.4,0.2629,0.2474,0.2551,0.0063,0.9870,0.2774,0.2961,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.3561,416,65.2,0.2632,0.2419,0.2525,0.0055,0.9870,0.2749,0.2961,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.4857,417,7.7,0.2648,0.2557,0.2603,0.0052,0.9933,0.3640,0.2980,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.5007,418,61.5,0.2672,0.2493,0.2583,0.0076,0.9931,0.4017,0.2979,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.5187,419,61.7,0.2696,0.2505,0.2601,0.0064,0.9931,0.3957,0.2979,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.5493,420,32.6,0.2694,0.2505,0.2599,0.0062,0.9931,0.3957,0.2979,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.6128,421,15.8,0.2785,0.2506,0.2646,0.0054,0.9908,0.4138,0.2973,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.6288,422,62.0,0.2783,0.2541,0.2662,0.0079,0.9908,0.4138,0.2972,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.6448,423,59.5,0.2789,0.2561,0.2675,0.0078,0.9908,0.4138,0.2972,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.7437,424,10.2,0.2656,0.2461,0.2559,0.0048,0.9923,0.3672,0.2977,0,0,0.0000,0.0000,0,0.0024,NORMAL
1774194908.7703,425,38.1,0.2665,0.2509,0.2587,0.0034,0.9923,0.3672,0.2977,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194908.8877,426,8.5,0.2749,0.2416,0.2583,0.0033,0.9902,0.4202,0.2971,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194908.9107,427,42.8,0.2748,0.2437,0.2592,0.0037,0.9903,0.4185,0.2971,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194908.9267,428,59.5,0.2690,0.2420,0.2555,0.0043,0.9890,0.4185,0.2967,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194908.9582,429,33.3,0.2707,0.2431,0.2569,0.0044,0.9903,0.4185,0.2971,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.0132,430,18.0,0.2654,0.2408,0.2531,0.0044,0.9903,0.3334,0.2971,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.0382,431,40.6,0.2657,0.2350,0.2504,0.0034,0.9911,0.3334,0.2973,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.0543,432,63.2,0.2652,0.2346,0.2499,0.0030,0.9903,0.3562,0.2971,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.1410,433,11.5,0.2711,0.2660,0.2685,0.0051,0.9913,0.2798,0.2974,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.1635,434,45.2,0.2671,0.2638,0.2655,0.0046,0.9930,0.3437,0.2979,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.2866,435,8.1,0.1514,0.1822,0.1668,0.0068,0.9992,0.1569,0.9998,1,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.3046,436,55.3,0.1707,0.1964,0.1835,0.0042,0.9992,0.1520,0.9998,1,0,0.0180,0.0000,0,0.0023,NORMAL
1774194909.3206,437,64.2,0.1761,0.1995,0.1878,0.0042,0.9992,0.1738,0.9998,1,0,0.0340,0.0000,0,0.0023,NORMAL
1774194909.3367,438,63.1,0.1728,0.1904,0.1816,0.0035,0.9992,0.1667,0.9998,1,0,0.0500,0.0000,0,0.0023,NORMAL
1774194909.4135,439,13.0,0.2041,0.2688,0.2364,0.0028,0.9993,0.1099,0.2998,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.4302,440,59.8,0.1959,0.2579,0.2269,0.0038,0.9993,0.1099,0.2998,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.4462,441,62.6,0.2013,0.2530,0.2271,0.0028,0.9993,0.1056,0.2998,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.5433,442,10.3,0.1945,0.2662,0.2303,0.0017,0.9994,0.1281,0.2998,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.5702,443,36.8,0.1909,0.2684,0.2297,0.0004,0.9994,0.1279,0.2998,0,0,0.0000,0.0000,0,0.0023,NORMAL
1774194909.6867,444,8.6,0.1297,0.2439,0.1868,0.0008,0.9992,0.1053,0.9998,1,0,0.0000,0.0000,0,0.0022,NORMAL
