timestamp,frame,fps,ear_left,ear_right,ear_avg,mar,ml_eye_conf,ml_mouth_conf,fused,eye_closed_raw,eye_closed_valid,blink_dur,yawn_dur,yawn_count,perclos,status
1778746411.7513,27,31.9,0.3038,0.2892,0.2965,0.0032,0.9977,0.4757,0.2993,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746411.7818,28,32.7,0.3107,0.2670,0.2889,0.0053,0.9891,0.6185,0.2967,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746411.8128,29,32.2,0.3016,0.2735,0.2875,0.0057,0.9935,0.5652,0.2981,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746411.8458,30,30.8,0.3024,0.2821,0.2923,0.0057,0.9911,0.5638,0.2973,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746411.8768,31,28.6,0.3110,0.2796,0.2953,0.0032,0.9911,0.5456,0.2973,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746411.9257,32,21.5,0.2874,0.2726,0.2800,0.0014,0.9657,0.5846,0.2897,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746411.9558,33,35.2,0.2888,0.2718,0.2803,0.0011,0.9657,0.4512,0.2897,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746411.9903,34,28.2,0.2859,0.2610,0.2734,0.0048,0.9550,0.3867,0.2865,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.0213,35,31.2,0.2777,0.2618,0.2698,0.0061,0.9550,0.4382,0.2865,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.0544,36,31.6,0.2920,0.2691,0.2805,0.0039,0.9749,0.5515,0.2925,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.0820,37,37.4,0.2916,0.2624,0.2770,0.0030,0.9749,0.5515,0.2925,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.1180,38,27.9,0.3120,0.2597,0.2859,0.0030,0.9702,0.4640,0.2911,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.1460,39,35.2,0.3051,0.2532,0.2792,0.0041,0.9647,0.4640,0.2894,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.1855,40,25.3,0.2845,0.2522,0.2684,0.0013,0.9555,0.4958,0.2867,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.2096,41,40.7,0.2836,0.2508,0.2672,0.0011,0.9555,0.4398,0.2867,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.2616,42,19.5,0.3038,0.2772,0.2905,0.0037,0.9417,0.5910,0.2825,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.2892,43,35.5,0.2863,0.2598,0.2731,0.0037,0.9417,0.4705,0.2825,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.3262,44,27.3,0.3023,0.2648,0.2835,0.0028,0.9347,0.3641,0.2804,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.3532,45,37.3,0.2936,0.2495,0.2716,0.0034,0.8934,0.4412,0.2680,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.3917,46,25.6,0.2953,0.2832,0.2892,0.0037,0.9411,0.4901,0.2823,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.4167,47,40.5,0.2908,0.2838,0.2873,0.0032,0.9411,0.4901,0.2823,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.4537,48,26.4,0.2807,0.2714,0.2760,0.0053,0.9695,0.4806,0.2908,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.4774,49,43.8,0.2788,0.2724,0.2756,0.0047,0.9695,0.4806,0.2908,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.5184,50,24.1,0.2844,0.2678,0.2761,0.0030,0.9201,0.5311,0.2760,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.5404,51,47.3,0.2964,0.2806,0.2885,0.0030,0.9465,0.5029,0.2839,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.5829,52,23.0,0.2873,0.2756,0.2814,0.0026,0.9538,0.3378,0.2861,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.6040,53,49.8,0.2922,0.2809,0.2865,0.0016,0.9538,0.4222,0.2861,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.6621,54,17.0,0.2852,0.2711,0.2781,0.0030,0.9735,0.5491,0.2920,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.6826,55,50.4,0.2786,0.2660,0.2723,0.0032,0.9735,0.5285,0.2920,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.7258,56,22.9,0.2799,0.2552,0.2676,0.0008,0.9339,0.5441,0.2802,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.7458,57,50.2,0.2852,0.2639,0.2745,0.0010,0.9339,0.6088,0.2802,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.7894,58,23.1,0.2623,0.2620,0.2621,0.0019,0.9025,0.4606,0.2707,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.8094,59,49.9,0.2584,0.2613,0.2599,0.0021,0.9025,0.5367,0.2707,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.8545,60,22.2,0.2687,0.2544,0.2616,0.0031,0.9276,0.3708,0.2783,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.8731,61,54.9,0.2697,0.2571,0.2634,0.0021,0.9097,0.3708,0.2729,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.9181,62,22.0,0.2878,0.2684,0.2781,0.0021,0.9117,0.4860,0.2735,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.9361,63,57.1,0.2945,0.2681,0.2813,0.0011,0.9117,0.4860,0.2735,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.9816,64,22.0,0.2823,0.2630,0.2726,0.0011,0.8993,0.5020,0.2698,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746412.9986,65,57.9,0.2840,0.2624,0.2732,0.0008,0.8993,0.5020,0.2698,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.0646,66,15.1,0.2542,0.2592,0.2567,0.0024,0.9341,0.3992,0.2802,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.0926,67,34.2,0.2568,0.2605,0.2587,0.0017,0.9341,0.4602,0.2802,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.1266,68,30.8,0.2696,0.2644,0.2670,0.0027,0.9700,0.4996,0.2910,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.1407,69,69.1,0.2678,0.2678,0.2678,0.0032,0.9700,0.4316,0.2910,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.1902,70,20.0,0.2791,0.2580,0.2685,0.0018,0.9513,0.4147,0.2854,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.2192,71,36.1,0.2748,0.2611,0.2679,0.0021,0.9513,0.4147,0.2854,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.2542,72,27.8,0.2814,0.2734,0.2774,0.0051,0.9295,0.5724,0.2789,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.2827,73,34.1,0.2837,0.2784,0.2811,0.0024,0.9295,0.6212,0.2789,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.3177,74,29.1,0.2807,0.2898,0.2853,0.0025,0.8916,0.4379,0.2675,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.3457,75,37.1,0.2831,0.2836,0.2834,0.0031,0.8676,0.4379,0.2603,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.3981,76,18.9,0.2872,0.2982,0.2927,0.0015,0.9138,0.4609,0.2741,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.4231,77,39.9,0.2904,0.2902,0.2903,0.0049,0.9138,0.4151,0.2741,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.4621,78,26.0,0.3047,0.3175,0.3111,0.0041,0.8665,0.5572,0.2600,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.4867,79,40.5,0.3027,0.3062,0.3044,0.0031,0.8665,0.5219,0.2600,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.5267,80,24.8,0.3240,0.3027,0.3134,0.0038,0.9431,0.5580,0.2829,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.5507,81,42.6,0.3214,0.3032,0.3123,0.0038,0.9431,0.5631,0.2829,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.5893,82,24.9,0.3171,0.2923,0.3047,0.0056,0.9638,0.5559,0.2891,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.6044,83,65.9,0.3172,0.2964,0.3068,0.0050,0.9638,0.5120,0.2891,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.6542,84,20.5,0.3147,0.2993,0.3070,0.0015,0.9408,0.4364,0.2822,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.6755,85,47.1,0.3172,0.3006,0.3089,0.0008,0.9059,0.3769,0.2718,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.7180,86,23.0,0.3210,0.3083,0.3146,0.0048,0.9655,0.5125,0.2897,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.7366,87,58.0,0.3195,0.3091,0.3143,0.0051,0.9402,0.5066,0.2821,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.7980,88,16.2,0.3273,0.3272,0.3272,0.0029,0.9840,0.4297,0.2952,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.8160,89,55.4,0.3277,0.3255,0.3266,0.0030,0.9840,0.4297,0.2952,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.8620,90,21.9,0.2909,0.2725,0.2817,0.0011,0.9982,0.4067,0.2995,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.8795,91,55.9,0.2932,0.2719,0.2826,0.0014,0.9982,0.4532,0.2995,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.9269,92,20.7,0.1989,0.1423,0.1706,0.0051,0.9998,0.4737,0.9999,1,0,0.0000,0.0000,0,0.0000,NORMAL
1778746413.9419,93,70.5,0.1964,0.1755,0.1859,0.0055,0.9998,0.4522,0.9999,1,0,0.0140,0.0000,0,0.0000,NORMAL
1778746413.9905,94,20.8,0.2275,0.2236,0.2255,0.0015,0.9996,0.5027,0.2999,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.0056,95,63.6,0.2237,0.2137,0.2187,0.0016,0.9996,0.5027,0.2999,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.0535,96,21.0,0.2646,0.2497,0.2571,0.0039,0.9926,0.4566,0.2978,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.0691,97,59.6,0.2779,0.2510,0.2644,0.0039,0.9953,0.4566,0.2986,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.1184,98,20.7,0.2915,0.2648,0.2781,0.0044,0.9794,0.3286,0.2938,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.1464,99,36.1,0.2937,0.2677,0.2807,0.0058,0.9643,0.3460,0.2893,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.1990,100,18.9,0.3080,0.2623,0.2852,0.0031,0.9713,0.3093,0.2914,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.2253,101,35.9,0.3075,0.2677,0.2876,0.0033,0.9057,0.4181,0.2717,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.2614,102,29.0,0.2960,0.2739,0.2849,0.0044,0.9790,0.4797,0.2937,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.2889,103,36.2,0.2935,0.2767,0.2851,0.0037,0.9707,0.4797,0.2912,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.3259,104,26.9,0.2672,0.2382,0.2527,0.0019,0.9707,0.3412,0.2912,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.3529,105,37.6,0.2665,0.2403,0.2534,0.0019,0.9924,0.3412,0.2977,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.3895,106,27.3,0.2694,0.2321,0.2508,0.0034,0.9889,0.3711,0.2967,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.4155,107,38.8,0.2707,0.2376,0.2542,0.0038,0.9889,0.3711,0.2967,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.4545,108,25.3,0.2504,0.2278,0.2391,0.0035,0.9957,0.4534,0.2987,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.4791,109,41.5,0.2500,0.2308,0.2404,0.0044,0.9957,0.4589,0.2987,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.5340,110,18.2,0.2594,0.2255,0.2425,0.0001,0.9958,0.5518,0.2987,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.5591,111,39.6,0.2609,0.2257,0.2433,0.0012,0.9958,0.5275,0.2987,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.5976,112,26.1,0.2508,0.2171,0.2339,0.0072,0.9982,0.4284,0.2995,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.6206,113,43.7,0.2530,0.2141,0.2335,0.0041,0.9981,0.3562,0.2994,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.6622,114,23.8,0.2609,0.2012,0.2310,0.0045,0.9989,0.4129,0.2997,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.6837,115,44.3,0.2592,0.1989,0.2291,0.0049,0.9989,0.4129,0.2997,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.7269,116,23.6,0.2538,0.1786,0.2162,0.0045,0.9994,0.3757,0.2998,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.7462,117,52.9,0.2535,0.1798,0.2167,0.0052,0.9994,0.3158,0.2998,0,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.7899,118,22.8,0.2294,0.1902,0.2098,0.0011,0.9992,0.5254,0.9998,1,0,0.0000,0.0000,0,0.0000,NORMAL
1778746414.8049,119,66.1,0.2304,0.1890,0.2097,0.0012,0.9990,0.4576,0.9997,1,0,0.0150,0.0000,0,0.0000,NORMAL
1778746414.8549,120,19.7,0.2315,0.1714,0.2014,0.0055,0.9994,0.4302,0.9998,1,0,0.0660,0.0000,0,0.0000,NORMAL
1778746414.8704,121,67.3,0.2294,0.1739,0.2016,0.0047,0.9994,0.4065,0.9998,1,0,0.0806,0.0000,0,0.0000,NORMAL
1778746414.9339,122,15.8,0.2305,0.1631,0.1968,0.0063,0.9995,0.5137,0.9998,1,0,0.1441,0.0000,0,0.0000,NORMAL
1778746414.9640,123,32.6,0.2283,0.1635,0.1959,0.0054,0.9994,0.5311,0.9998,1,0,0.1736,0.0000,0,0.0000,NORMAL
1778746414.9975,124,30.2,0.2200,0.1829,0.2015,0.0024,0.9995,0.4096,0.9999,1,0,0.2076,0.0000,0,0.0000,NORMAL
1778746415.0125,125,66.6,0.2158,0.1791,0.1974,0.0027,0.9995,0.4096,0.9999,1,0,0.2226,0.0000,0,0.0000,NORMAL
1778746415.0615,126,20.6,0.2322,0.1721,0.2021,0.0046,0.9996,0.4625,0.9999,1,0,0.2712,0.0000,0,0.0000,NORMAL
1778746415.0750,127,67.5,0.2279,0.1744,0.2012,0.0061,0.9995,0.3519,0.9998,1,0,0.2852,0.0000,0,0.0000,NORMAL
1778746415.1260,128,19.9,0.2223,0.1522,0.1872,0.0053,0.9995,0.4355,0.9999,1,0,0.3362,0.0000,0,0.0000,NORMAL
1778746415.1533,129,35.8,0.2260,0.1526,0.1893,0.0057,0.9995,0.3868,0.9999,1,1,0.3639,0.0000,0,0.0077,ALERT
1778746415.1903,130,27.5,0.2501,0.1740,0.2121,0.0040,0.9993,0.4128,0.2998,0,0,0.0000,0.0000,0,0.0076,NORMAL
1778746415.2153,131,40.6,0.2502,0.1721,0.2111,0.0046,0.9993,0.3864,0.2998,0,0,0.0000,0.0000,0,0.0076,NORMAL
1778746415.2701,132,18.2,0.2323,0.1638,0.1980,0.0052,0.9995,0.3800,0.9998,1,0,0.0000,0.0000,0,0.0075,NORMAL
1778746415.2841,133,69.0,0.2277,0.1626,0.1952,0.0028,0.9994,0.4503,0.9998,1,0,0.0140,0.0000,0,0.0075,NORMAL
1778746415.3331,134,20.5,0.2188,0.1414,0.1801,0.0040,0.9996,0.4376,0.9999,1,0,0.0630,0.0000,0,0.0074,NORMAL
1778746415.3591,135,38.1,0.2211,0.1462,0.1837,0.0063,0.9996,0.4376,0.9999,1,0,0.0890,0.0000,0,0.0074,NORMAL
1778746415.3988,136,25.6,0.2303,0.1731,0.2017,0.0041,0.9994,0.5246,0.9998,1,0,0.1287,0.0000,0,0.0073,NORMAL
1778746415.4218,137,43.1,0.2325,0.1633,0.1979,0.0052,0.9995,0.4402,0.9999,1,0,0.1517,0.0000,0,0.0072,NORMAL
1778746415.4618,138,25.1,0.2319,0.1637,0.1978,0.0025,0.9995,0.3600,0.9999,1,0,0.1922,0.0000,0,0.0072,NORMAL
1778746415.4764,139,67.3,0.2309,0.1639,0.1974,0.0009,0.9995,0.3589,0.9999,1,0,0.2062,0.0000,0,0.0071,NORMAL
1778746415.5259,140,20.3,0.2404,0.1729,0.2066,0.0049,0.9992,0.3560,0.9998,1,0,0.2557,0.0000,0,0.0071,NORMAL
1778746415.5479,141,44.3,0.2439,0.1656,0.2048,0.0035,0.9992,0.4095,0.9998,1,0,0.2788,0.0000,0,0.0070,NORMAL
1778746415.5905,142,23.7,0.2518,0.1718,0.2118,0.0027,0.9994,0.3721,0.2998,0,0,0.0000,0.0000,0,0.0070,NORMAL
1778746415.6115,143,46.4,0.2472,0.1637,0.2055,0.0041,0.9994,0.3983,0.9998,1,0,0.0000,0.0000,0,0.0069,NORMAL
1778746415.6701,144,17.2,0.2235,0.1676,0.1955,0.0025,0.9996,0.4133,0.9999,1,0,0.0576,0.0000,0,0.0069,NORMAL
1778746415.6910,145,47.6,0.2197,0.1666,0.1931,0.0010,0.9996,0.4133,0.9999,1,0,0.0786,0.0000,0,0.0068,NORMAL
1778746415.7343,146,23.2,0.2175,0.1616,0.1896,0.0022,0.9993,0.3249,0.9998,1,0,0.1218,0.0000,0,0.0068,NORMAL
1778746415.7534,147,52.2,0.2174,0.1609,0.1891,0.0031,0.9994,0.3570,0.9998,1,0,0.1409,0.0000,0,0.0068,NORMAL
1778746415.7980,148,22.0,0.2375,0.1609,0.1992,0.0034,0.9992,0.4145,0.9998,1,0,0.1866,0.0000,0,0.0067,NORMAL
1778746415.8161,149,57.5,0.2386,0.1703,0.2045,0.0019,0.9992,0.3991,0.9998,1,0,0.2036,0.0000,0,0.0067,NORMAL
1778746415.8632,150,21.3,0.2478,0.1838,0.2158,0.0024,0.9993,0.3890,0.2998,0,0,0.0000,0.0000,0,0.0066,NORMAL
1778746415.8797,151,58.8,0.2471,0.1833,0.2152,0.0039,0.9993,0.3634,0.2998,0,0,0.0000,0.0000,0,0.0066,NORMAL
1778746415.9266,152,21.6,0.2507,0.1743,0.2125,0.0025,0.9990,0.4390,0.2997,0,0,0.0000,0.0000,0,0.0065,NORMAL
1778746415.9427,153,62.3,0.2465,0.1700,0.2082,0.0011,0.9984,0.3352,0.9995,1,0,0.0000,0.0000,0,0.0065,NORMAL
1778746415.9902,154,21.0,0.2465,0.1947,0.2206,0.0012,0.9981,0.3324,0.2994,0,0,0.0000,0.0000,0,0.0065,NORMAL
1778746416.0062,155,60.4,0.2455,0.2059,0.2257,0.0017,0.9981,0.3324,0.2994,0,0,0.0000,0.0000,0,0.0064,NORMAL
1778746416.0713,156,15.5,0.2590,0.2226,0.2408,0.0025,0.9987,0.4968,0.2996,0,0,0.0000,0.0000,0,0.0064,NORMAL
1778746416.1013,157,32.9,0.2575,0.2215,0.2395,0.0032,0.9987,0.4724,0.2996,0,0,0.0000,0.0000,0,0.0063,NORMAL
1778746416.1333,158,31.9,0.2578,0.2603,0.2591,0.0024,0.9988,0.3953,0.2996,0,0,0.0000,0.0000,0,0.0063,NORMAL
1778746416.1633,159,33.4,0.2594,0.2552,0.2573,0.0031,0.9988,0.3953,0.2996,0,0,0.0000,0.0000,0,0.0063,NORMAL
1778746416.1977,160,29.1,0.2567,0.2654,0.2611,0.0039,0.9982,0.5072,0.2995,0,0,0.0000,0.0000,0,0.0062,NORMAL
1778746416.2117,161,67.0,0.2578,0.2634,0.2606,0.0045,0.9982,0.5155,0.2995,0,0,0.0000,0.0000,0,0.0062,NORMAL
1778746416.2617,162,20.2,0.2591,0.2651,0.2621,0.0071,0.9982,0.5604,0.2995,0,0,0.0000,0.0000,0,0.0061,NORMAL
1778746416.2763,163,67.4,0.2562,0.2577,0.2570,0.0071,0.9982,0.5604,0.2995,0,0,0.0000,0.0000,0,0.0061,NORMAL
1778746416.3262,164,20.0,0.2503,0.2513,0.2508,0.0029,0.9968,0.5354,0.2990,0,0,0.0000,0.0000,0,0.0061,NORMAL
1778746416.3516,165,40.2,0.2465,0.2514,0.2490,0.0014,0.9975,0.5354,0.2993,0,0,0.0000,0.0000,0,0.0060,NORMAL
1778746416.4060,166,17.6,0.2512,0.2524,0.2518,0.0007,0.9988,0.4897,0.2996,0,0,0.0000,0.0000,0,0.0060,NORMAL
1778746416.4297,167,46.7,0.2544,0.2546,0.2545,0.0004,0.9987,0.4321,0.2996,0,0,0.0000,0.0000,0,0.0060,NORMAL
1778746416.4702,168,24.5,0.2486,0.2209,0.2348,0.0023,0.9976,0.4195,0.2993,0,0,0.0000,0.0000,0,0.0059,NORMAL
1778746416.4922,169,45.5,0.2471,0.2145,0.2308,0.0011,0.9976,0.5567,0.2993,0,0,0.0000,0.0000,0,0.0059,NORMAL
1778746416.5343,170,23.8,0.2457,0.2113,0.2285,0.0035,0.9987,0.3884,0.2996,0,0,0.0000,0.0000,0,0.0058,NORMAL
1778746416.5562,171,46.0,0.2423,0.2144,0.2284,0.0061,0.9987,0.3205,0.2996,0,0,0.0000,0.0000,0,0.0058,NORMAL
1778746416.5978,172,23.8,0.2144,0.1819,0.1981,0.0028,0.9990,0.3611,0.9997,1,0,0.0000,0.0000,0,0.0058,NORMAL
1778746416.6198,173,46.5,0.2183,0.1824,0.2004,0.0038,0.9993,0.4129,0.9998,1,0,0.0220,0.0000,0,0.0057,NORMAL
1778746416.6621,174,23.6,0.2362,0.1961,0.2161,0.0053,0.9994,0.5461,0.2998,0,0,0.0000,0.0000,0,0.0057,NORMAL
1778746416.6827,175,47.4,0.2359,0.1891,0.2125,0.0051,0.9994,0.5461,0.2998,0,0,0.0000,0.0000,0,0.0057,NORMAL
1778746416.7259,176,23.3,0.1994,0.1505,0.1750,0.0050,0.9997,0.3642,0.9999,1,0,0.0000,0.0000,0,0.0056,NORMAL
1778746416.7399,177,70.1,0.2022,0.1567,0.1795,0.0042,0.9997,0.3642,0.9999,1,0,0.0140,0.0000,0,0.0056,NORMAL
1778746416.8054,178,15.2,0.2066,0.1221,0.1643,0.0069,0.9996,0.4287,0.9999,1,0,0.0806,0.0000,0,0.0056,NORMAL
1778746416.8254,179,51.8,0.1982,0.1252,0.1617,0.0070,0.9996,0.4287,0.9999,1,0,0.0995,0.0000,0,0.0056,NORMAL
1778746416.8699,180,22.0,0.2200,0.1523,0.1861,0.0077,0.9996,0.2401,0.9999,1,0,0.1451,0.0000,0,0.0055,NORMAL
