timestamp,frame,fps,ear_left,ear_right,ear_avg,mar,ml_eye_conf,ml_mouth_conf,fused,eye_closed_raw,eye_closed_valid,blink_dur,yawn_dur,yawn_count,perclos,status
1774194358.8721,177,57.7,0.2622,0.2705,0.2664,0.0039,0.8830,0.2352,0.2649,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194358.9625,178,11.2,0.2664,0.2601,0.2632,0.0016,0.9126,0.3297,0.2738,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194358.9800,179,57.3,0.2615,0.2586,0.2601,0.0019,0.9126,0.3297,0.2738,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194358.9957,180,62.0,0.2585,0.2567,0.2576,0.0021,0.9126,0.3297,0.2738,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.0119,181,63.9,0.2589,0.2585,0.2587,0.0018,0.9126,0.3297,0.2738,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.0899,182,12.7,0.2551,0.2759,0.2655,0.0026,0.8137,0.3083,0.2441,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.1050,183,67.2,0.2630,0.2729,0.2680,0.0016,0.8353,0.3083,0.2506,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.1359,184,33.0,0.2643,0.2726,0.2685,0.0016,0.8353,0.3083,0.2506,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.1515,185,63.9,0.2667,0.2685,0.2676,0.0015,0.8353,0.3083,0.2506,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.2189,186,14.9,0.2568,0.2585,0.2576,0.0021,0.8592,0.2110,0.2578,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.2454,187,37.4,0.2557,0.2686,0.2622,0.0014,0.8592,0.2110,0.2578,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.2601,188,68.2,0.2548,0.2674,0.2611,0.0013,0.8592,0.2533,0.2578,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.2780,189,55.7,0.2542,0.2673,0.2608,0.0014,0.8592,0.2336,0.2578,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.3620,190,11.8,0.2702,0.2723,0.2712,0.0045,0.9254,0.3315,0.2776,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.3878,191,39.2,0.2733,0.2682,0.2708,0.0073,0.8830,0.3315,0.2649,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.4173,192,32.8,0.2718,0.2673,0.2695,0.0053,0.8830,0.3225,0.2649,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.4492,193,32.6,0.2710,0.2663,0.2686,0.0047,0.8830,0.3315,0.2649,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.4898,194,24.4,0.2532,0.2699,0.2616,0.0176,0.8599,0.1922,0.2580,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.5117,195,46.7,0.2506,0.2552,0.2529,0.0142,0.9432,0.2485,0.2830,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.5267,196,64.3,0.2513,0.2573,0.2543,0.0115,0.9432,0.2485,0.2830,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.5589,197,31.5,0.2491,0.2563,0.2527,0.0088,0.9432,0.2485,0.2830,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.6183,198,17.0,0.2564,0.2554,0.2559,0.0079,0.9745,0.2528,0.2924,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.6354,199,56.7,0.2588,0.2604,0.2596,0.0073,0.9745,0.2973,0.2923,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.6659,200,32.3,0.2593,0.2626,0.2609,0.0114,0.9745,0.2973,0.2923,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.6966,201,32.9,0.2576,0.2633,0.2605,0.0079,0.9745,0.2973,0.2923,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.7620,202,15.4,0.2587,0.2655,0.2621,0.0240,0.9204,0.3407,0.2761,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.7765,203,54.1,0.2608,0.2673,0.2641,0.0101,0.9204,0.2122,0.2761,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.8059,204,39.0,0.2604,0.2685,0.2644,0.0234,0.9204,0.2903,0.2761,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.8217,205,63.7,0.2609,0.2667,0.2638,0.0216,0.9204,0.2903,0.2761,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.8899,206,14.6,0.2517,0.2578,0.2547,0.0070,0.9876,0.2603,0.2963,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.9157,207,39.6,0.2546,0.2669,0.2608,0.0066,0.9876,0.2603,0.2963,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.9470,208,31.0,0.2543,0.2652,0.2598,0.0062,0.9876,0.2682,0.2963,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194359.9778,209,31.1,0.2536,0.2657,0.2596,0.0062,0.9876,0.2603,0.2963,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.0192,210,21.1,0.2578,0.2700,0.2639,0.0044,0.9867,0.2973,0.2960,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.0423,211,44.1,0.2498,0.2699,0.2598,0.0039,0.9755,0.2973,0.2927,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.0652,212,53.4,0.2479,0.2690,0.2584,0.0038,0.9755,0.2973,0.2927,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.0886,213,37.2,0.2426,0.2698,0.2562,0.0032,0.9568,0.2973,0.2870,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.1619,214,13.4,0.2552,0.2677,0.2615,0.0697,0.9131,0.1799,0.2739,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.1856,215,42.3,0.2542,0.2683,0.2613,0.0497,0.9131,0.2415,0.2739,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.2103,216,41.5,0.2548,0.2669,0.2609,0.0504,0.9131,0.2415,0.2739,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.2335,217,41.5,0.2578,0.2678,0.2628,0.0517,0.9131,0.2415,0.2739,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.2922,218,18.7,0.2436,0.2607,0.2521,0.1551,0.9153,0.2207,0.2746,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.3233,219,36.1,0.2418,0.2552,0.2485,0.1415,0.9423,0.2207,0.2827,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.3541,220,32.2,0.2423,0.2551,0.2487,0.1342,0.9153,0.2207,0.2746,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.3854,221,32.4,0.2429,0.2567,0.2498,0.1334,0.9423,0.2207,0.2827,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.4172,222,31.3,0.2448,0.2561,0.2505,0.1623,0.8561,0.2175,0.2568,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.4468,223,33.4,0.2459,0.2575,0.2517,0.1628,0.8561,0.2175,0.2568,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.4634,224,57.7,0.2455,0.2570,0.2513,0.1639,0.9006,0.2175,0.2702,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.4786,225,70.5,0.2457,0.2564,0.2510,0.1629,0.9006,0.2175,0.2702,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.5633,226,11.8,0.2421,0.2600,0.2510,0.1874,0.7764,0.2849,0.2329,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.5885,227,39.3,0.2451,0.2589,0.2520,0.1885,0.8380,0.2626,0.2514,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.6032,228,69.1,0.2440,0.2581,0.2510,0.1856,0.8380,0.2626,0.2514,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.6339,229,32.4,0.2435,0.2566,0.2501,0.1824,0.8380,0.2626,0.2514,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.6900,230,17.7,0.2754,0.2483,0.2619,0.2343,0.7495,0.4237,0.2249,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.7118,231,47.7,0.2850,0.2397,0.2624,0.1879,0.7495,0.4090,0.2249,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.7270,232,63.2,0.2838,0.2394,0.2616,0.1946,0.7495,0.4090,0.2249,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.7437,233,59.2,0.2880,0.2411,0.2646,0.1881,0.7495,0.4090,0.2249,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.8199,234,13.3,0.2679,0.2544,0.2611,0.3190,0.7329,0.5179,0.2199,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.8499,235,33.0,0.2735,0.2518,0.2626,0.2637,0.8495,0.4301,0.2549,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.8664,236,57.2,0.2798,0.2603,0.2700,0.2906,0.8495,0.4685,0.2548,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.8820,237,67.7,0.2808,0.2618,0.2713,0.2896,0.8495,0.4685,0.2548,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.9621,238,12.6,0.2631,0.2548,0.2590,0.3813,0.5733,0.7250,0.1720,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.9767,239,66.9,0.2618,0.2621,0.2620,0.3738,0.7805,0.6593,0.2342,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194360.9912,240,68.3,0.2643,0.2597,0.2620,0.3629,0.7805,0.7111,0.2342,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.0068,241,62.9,0.2631,0.2599,0.2615,0.3629,0.7805,0.7111,0.2342,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.0900,242,12.0,0.2735,0.2374,0.2555,0.5161,0.8355,0.7976,0.2506,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.1190,243,35.3,0.2647,0.2518,0.2582,0.5335,0.7964,0.8586,0.2389,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.1500,244,32.1,0.2606,0.2612,0.2609,0.5241,0.9039,0.8365,0.2712,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.1806,245,32.8,0.2623,0.2607,0.2615,0.5171,0.9039,0.8441,0.2712,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.2182,246,26.2,0.2709,0.2605,0.2657,0.6247,0.8760,0.8439,0.2628,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.2334,247,64.7,0.2557,0.2825,0.2691,0.5874,0.8944,0.8269,0.2683,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.2586,248,41.9,0.2601,0.2895,0.2748,0.6119,0.8946,0.8296,0.2684,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.2746,249,59.7,0.2666,0.2845,0.2756,0.6132,0.8054,0.8296,0.2416,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.3616,250,11.3,0.2809,0.2586,0.2697,0.7268,0.8747,0.8969,0.2624,0,0,0.0000,0.0000,0,0.0000,NORMAL
1774194361.3839,251,49.0,0.2610,0.2646,0.2628,0.7142,0.8748,0.9032,0.2624,0,0,0.0000,0.0200,0,0.0000,NORMAL
1774194361.3999,252,59.1,0.2662,0.2727,0.2694,0.7219,0.8748,0.9108,0.2624,0,0,0.0000,0.0366,0,0.0000,NORMAL
1774194361.4305,253,33.2,0.2732,0.2690,0.2711,0.7269,0.8749,0.9108,0.2625,0,0,0.0000,0.0672,0,0.0000,NORMAL
1774194361.4899,254,16.8,0.2596,0.2120,0.2358,0.8587,0.7685,0.9597,0.2306,0,0,0.0000,0.1270,0,0.0000,NORMAL
1774194361.5099,255,46.5,0.2484,0.2188,0.2336,0.8885,0.7564,0.9568,0.2269,0,0,0.0000,0.1466,0,0.0000,NORMAL
1774194361.5268,256,62.3,0.2506,0.2167,0.2336,0.8899,0.7528,0.9578,0.2258,0,0,0.0000,0.1640,0,0.0000,NORMAL
1774194361.5554,257,36.3,0.2495,0.2150,0.2323,0.8789,0.7564,0.9568,0.2269,0,0,0.0000,0.1921,0,0.0000,NORMAL
1774194361.6340,258,12.7,0.2564,0.2259,0.2412,0.9720,0.8314,0.9637,0.2494,0,0,0.0000,0.2707,0,0.0000,NORMAL
1774194361.6500,259,57.6,0.2584,0.2267,0.2426,1.0104,0.7900,0.9544,0.2370,0,0,0.0000,0.2876,0,0.0000,NORMAL
1774194361.6651,260,67.5,0.2555,0.2156,0.2355,1.0180,0.8317,0.9591,0.2495,0,0,0.0000,0.3024,0,0.0000,NORMAL
1774194361.6814,261,65.4,0.2553,0.2159,0.2356,1.0034,0.8314,0.9527,0.2494,0,0,0.0000,0.3175,0,0.0000,NORMAL
1774194361.7612,262,12.5,0.2550,0.2340,0.2445,1.1569,0.8042,0.9609,0.2413,0,0,0.0000,0.3979,0,0.0000,NORMAL
1774194361.7758,263,65.9,0.2621,0.2173,0.2397,1.0915,0.8035,0.9614,0.2411,0,0,0.0000,0.4125,0,0.0000,NORMAL
1774194361.7916,264,63.6,0.2671,0.2162,0.2417,1.0842,0.8035,0.9614,0.2411,0,0,0.0000,0.4288,0,0.0000,NORMAL
1774194361.8099,265,52.5,0.2714,0.2114,0.2414,1.1048,0.8043,0.9614,0.2413,0,0,0.0000,0.4466,0,0.0000,NORMAL
1774194361.8920,266,12.3,0.2645,0.2210,0.2427,1.0721,0.8547,0.9653,0.2564,0,0,0.0000,0.5286,0,0.0000,NORMAL
1774194361.9165,267,40.1,0.2754,0.2175,0.2464,1.0480,0.8552,0.9707,0.2566,0,0,0.0000,0.5537,0,0.0000,NORMAL
1774194361.9477,268,32.9,0.2709,0.2154,0.2432,1.0441,0.8575,0.9654,0.2572,0,0,0.0000,0.5844,0,0.0000,NORMAL
1774194361.9632,269,62.9,0.2683,0.2160,0.2421,1.0347,0.8575,0.9654,0.2572,0,0,0.0000,0.5999,0,0.0000,NORMAL
1774194362.0333,270,14.3,0.2839,0.2196,0.2517,1.1278,0.8731,0.9757,0.2619,0,0,0.0000,0.6700,0,0.0000,NORMAL
1774194362.0590,271,38.5,0.2776,0.2159,0.2468,1.1506,0.8731,0.9653,0.2619,0,0,0.0000,0.6957,0,0.0000,NORMAL
1774194362.0756,272,53.8,0.2825,0.2151,0.2488,1.1405,0.8731,0.9653,0.2619,0,0,0.0000,0.7124,0,0.0000,NORMAL
1774194362.0928,273,56.9,0.2806,0.2145,0.2476,1.1420,0.8731,0.9653,0.2619,0,0,0.0000,0.7305,0,0.0000,NORMAL
1774194362.1629,274,14.7,0.2568,0.1991,0.2279,1.2278,0.8834,0.9618,0.2650,0,0,0.0000,0.7995,0,0.0000,NORMAL
1774194362.1850,275,46.3,0.2501,0.2028,0.2265,1.2058,0.8826,0.9613,0.2648,0,0,0.0000,0.8212,0,0.0000,NORMAL
1774194362.2021,276,55.8,0.2492,0.1999,0.2246,1.2133,0.8826,0.9618,0.2648,0,0,0.0000,0.8388,0,0.0000,NORMAL
1774194362.2324,277,33.5,0.2506,0.1990,0.2248,1.1931,0.8826,0.9622,0.2648,0,0,0.0000,0.8691,0,0.0000,NORMAL
1774194362.2900,278,17.3,0.2724,0.2131,0.2427,1.2858,0.8674,0.9604,0.2602,0,0,0.0000,0.9272,0,0.0000,NORMAL
1774194362.3098,279,51.7,0.2637,0.2284,0.2460,1.2810,0.8996,0.9569,0.2699,0,0,0.0000,0.9458,0,0.0000,NORMAL
1774194362.3252,280,62.6,0.2718,0.2312,0.2515,1.2596,0.8707,0.9550,0.2612,0,0,0.0000,0.9620,0,0.0000,NORMAL
1774194362.3555,281,33.4,0.2698,0.2338,0.2518,1.2596,0.8707,0.9622,0.2612,0,0,0.0000,0.9923,0,0.0000,NORMAL
1774194362.4350,282,12.5,0.2632,0.2218,0.2425,1.4238,0.8736,0.9423,0.2621,0,0,0.0000,1.0718,0,0.0000,NORMAL
1774194362.4499,283,65.9,0.2703,0.2269,0.2486,1.4349,0.9112,0.9457,0.2733,0,0,0.0000,1.0876,0,0.0000,NORMAL
1774194362.4815,284,32.7,0.2664,0.2267,0.2465,1.4100,0.9112,0.9421,0.2733,0,0,0.0000,1.1177,0,0.0000,NORMAL
1774194362.4984,285,55.4,0.2699,0.2244,0.2471,1.4130,0.9112,0.9446,0.2733,0,0,0.0000,1.1358,0,0.0000,NORMAL
1774194362.5616,286,16.2,0.2766,0.2164,0.2465,1.3824,0.7988,0.9692,0.2396,0,0,0.0000,1.1977,0,0.0000,NORMAL
1774194362.5766,287,63.8,0.2800,0.2178,0.2489,1.4249,0.7905,0.9681,0.2371,0,0,0.0000,1.2138,0,0.0000,NORMAL
1774194362.6070,288,33.0,0.2809,0.2118,0.2464,1.4192,0.7905,0.9696,0.2371,0,0,0.0000,1.2432,0,0.0000,NORMAL
1774194362.6232,289,62.1,0.2809,0.2084,0.2447,1.4251,0.7905,0.9696,0.2371,0,0,0.0000,1.2599,0,0.0000,NORMAL
1774194362.6898,290,15.0,0.2673,0.2149,0.2411,1.4395,0.8996,0.9754,0.2699,0,0,0.0000,1.3267,0,0.0000,NORMAL
1774194362.7159,291,38.5,0.2756,0.2162,0.2459,1.3985,0.8996,0.9791,0.2699,0,0,0.0000,1.3520,0,0.0000,NORMAL
1774194362.7319,292,53.3,0.2754,0.2164,0.2459,1.4465,0.8996,0.9747,0.2699,0,0,0.0000,1.3698,0,0.0000,NORMAL
1774194362.7488,293,70.5,0.2722,0.2179,0.2451,1.4263,0.8281,0.9703,0.2484,0,0,0.0000,1.3855,0,0.0000,NORMAL
1774194362.8341,294,11.7,0.2636,0.2230,0.2433,1.3677,0.8974,0.9636,0.2692,0,0,0.0000,1.4703,0,0.0000,NORMAL
1774194362.8585,295,41.8,0.2687,0.2288,0.2487,1.4056,0.8704,0.9698,0.2611,0,0,0.0000,1.4947,0,0.0000,NORMAL
1774194362.8891,296,31.8,0.2695,0.2273,0.2484,1.4797,0.8555,0.9698,0.2566,0,0,0.0000,1.5262,0,0.0000,NORMAL
1774194362.9200,297,32.7,0.2695,0.2269,0.2482,1.4776,0.8555,0.9698,0.2566,0,0,0.0000,1.5563,0,0.0000,NORMAL
1774194362.9620,298,24.0,0.2693,0.2170,0.2431,1.3515,0.7534,0.9682,0.2260,0,0,0.0000,1.5987,0,0.0000,NORMAL
1774194362.9802,299,51.9,0.2745,0.2239,0.2492,1.3385,0.6149,0.9648,0.1845,0,0,0.0000,1.6169,0,0.0000,NORMAL
1774194363.0117,300,32.8,0.2730,0.2253,0.2492,1.3295,0.6149,0.9648,0.1845,0,0,0.0000,1.6484,0,0.0000,NORMAL
1774194363.0270,301,63.8,0.2735,0.2243,0.2489,1.3359,0.6100,0.9648,0.1830,0,0,0.0000,1.6632,0,0.0000,NORMAL
1774194363.0901,302,16.0,0.2714,0.2043,0.2378,1.3246,0.8432,0.9705,0.2530,0,0,0.0000,1.7263,0,0.0000,NORMAL
1774194363.1213,303,31.2,0.2598,0.2042,0.2320,1.3504,0.8815,0.9734,0.2645,0,0,0.0000,1.7574,0,0.0000,NORMAL
1774194363.1370,304,61.8,0.2563,0.2016,0.2289,1.3310,0.8412,0.9694,0.2524,0,0,0.0000,1.7745,0,0.0000,NORMAL
1774194363.1524,305,67.4,0.2546,0.2042,0.2294,1.3222,0.8412,0.9694,0.2524,0,0,0.0000,1.7896,0,0.0000,NORMAL
1774194363.2341,306,12.4,0.2272,0.1894,0.2083,1.3778,0.9895,0.9639,0.9969,1,0,0.0000,1.8698,0,0.0000,NORMAL
1774194363.2613,307,37.0,0.2359,0.1902,0.2130,1.3987,0.9852,0.9731,0.2956,0,0,0.0000,1.8975,0,0.0000,NORMAL
1774194363.2769,308,65.1,0.2334,0.1975,0.2155,1.4021,0.9841,0.9731,0.2952,0,0,0.0000,1.9136,0,0.0000,NORMAL
1774194363.2925,309,59.7,0.2336,0.1962,0.2149,1.4023,0.9841,0.9731,0.2952,0,0,0.0000,1.9296,0,0.0000,NORMAL
1774194363.3622,310,14.5,0.2116,0.1432,0.1774,1.3104,0.9903,0.9724,0.9971,1,0,0.0000,1.9974,0,0.0000,NORMAL
1774194363.3864,311,41.3,0.2126,0.1364,0.1745,1.3655,0.9827,0.9720,0.9948,1,0,0.0247,2.0221,0,0.0000,NORMAL
1774194363.4026,312,61.7,0.2173,0.1287,0.1730,1.3436,0.9900,0.9661,0.9970,1,0,0.0415,2.0389,0,0.0000,NORMAL
1774194363.4183,313,58.4,0.2128,0.1395,0.1761,1.3632,0.9817,0.9720,0.9945,1,0,0.0581,2.0555,0,0.0000,NORMAL
1774194363.4897,314,14.2,0.1845,0.0942,0.1394,1.4343,0.9886,0.9778,0.9966,1,0,0.1288,2.1262,0,0.0000,NORMAL
1774194363.5118,315,46.3,0.1893,0.0913,0.1403,1.4467,0.9887,0.9827,0.9966,1,0,0.1506,2.1480,0,0.0000,NORMAL
1774194363.5284,316,59.4,0.1873,0.0962,0.1418,1.4120,0.9883,0.9778,0.9965,1,0,0.1672,2.1646,0,0.0000,NORMAL
1774194363.5426,317,68.0,0.1896,0.0931,0.1413,1.4710,0.9887,0.9694,0.9966,1,0,0.1825,2.1799,0,0.0000,NORMAL
1774194363.6344,318,11.0,0.2023,0.1158,0.1591,1.3823,0.9771,0.9685,0.9931,1,0,0.2732,2.2706,0,0.0000,NORMAL
1774194363.6535,319,52.7,0.1916,0.0993,0.1454,1.4261,0.9781,0.9685,0.9934,1,0,0.2922,2.2897,0,0.0000,NORMAL
1774194363.6839,320,33.1,0.1887,0.0853,0.1370,1.4075,0.9667,0.9685,0.9900,1,0,0.3231,2.3206,0,0.0000,NORMAL
1774194363.6996,321,58.8,0.1845,0.0970,0.1407,1.3967,0.9667,0.9776,0.9900,1,0,0.3389,2.3363,0,0.0000,NORMAL
1774194363.7623,322,16.2,0.1860,0.0832,0.1346,1.3548,0.9510,0.9716,0.9853,1,0,0.4016,2.3990,0,0.0000,NORMAL
1774194363.7769,323,65.8,0.1926,0.0858,0.1392,1.3526,0.9514,0.9716,0.9854,1,0,0.4168,2.4142,0,0.0000,NORMAL
1774194363.7923,324,66.7,0.1935,0.0864,0.1400,1.3561,0.9514,0.9730,0.9854,1,0,0.4316,2.4290,0,0.0000,NORMAL
1774194363.8240,325,31.8,0.1908,0.0901,0.1404,1.3593,0.9514,0.9738,0.9854,1,0,0.4629,2.4603,0,0.0000,NORMAL
1774194363.8898,326,15.0,0.1609,0.0845,0.1227,1.4399,0.9513,0.9786,0.9854,1,1,0.5286,2.5260,0,0.0031,ALERT
1774194363.9171,327,37.9,0.1705,0.0895,0.1300,1.4853,0.9619,0.9786,0.9886,1,1,0.5559,2.5533,0,0.0061,ALERT
1774194364.0342,328,8.5,0.2189,0.0783,0.1486,1.3669,0.9763,0.9786,0.9929,1,1,0.6730,2.6704,0,0.0091,ALERT
1774194364.0568,329,46.7,0.2195,0.0855,0.1525,1.3521,0.9763,0.9761,0.9929,1,1,0.6945,2.6919,0,0.0121,ALERT
1774194364.0743,330,53.8,0.2172,0.0794,0.1483,1.3718,0.9763,0.9701,0.9929,1,1,0.7131,2.7105,0,0.0151,ALERT
1774194364.1624,331,11.4,0.2050,0.0989,0.1519,1.2755,0.9785,0.9732,0.9935,1,1,0.8014,2.7988,0,0.0181,ALERT
1774194364.1823,332,51.1,0.2097,0.1073,0.1585,1.2668,0.9785,0.9732,0.9935,1,1,0.8216,2.8190,0,0.0210,ALERT
1774194364.2136,333,31.8,0.2143,0.1200,0.1671,1.2666,0.9787,0.9691,0.9936,1,1,0.8524,2.8498,0,0.0240,ALERT
1774194364.2303,334,57.7,0.2136,0.1171,0.1654,1.2694,0.9787,0.9691,0.9936,1,1,0.8696,2.8670,0,0.0269,ALERT
1774194364.2900,335,16.8,0.2064,0.1196,0.1630,1.3979,0.9864,0.9773,0.9959,1,1,0.9293,2.9267,0,0.0298,ALERT
1774194364.3082,336,57.8,0.1968,0.1124,0.1546,1.3904,0.9857,0.9550,0.9957,1,1,0.9475,2.9449,0,0.0326,ALERT
1774194364.4369,337,7.7,0.1967,0.0821,0.1394,1.4063,0.9866,0.9702,0.9960,1,1,1.0757,3.0732,0,0.0355,ALERT
1774194364.4632,338,38.1,0.1811,0.0910,0.1360,1.4117,0.9835,0.9746,0.9951,1,1,1.1015,3.0989,0,0.0383,ALERT
1774194364.4939,339,32.9,0.1644,0.0860,0.1252,1.3819,0.9739,0.9637,0.9922,1,1,1.1332,3.1306,0,0.0412,ALERT
1774194364.5624,340,14.3,0.1859,0.1241,0.1550,1.4045,0.9887,0.9680,0.9966,1,1,1.2017,3.1991,0,0.0440,ALERT
1774194364.5869,341,43.3,0.1924,0.1306,0.1615,1.3866,0.9826,0.9615,0.9948,1,1,1.2247,3.2221,0,0.0468,ALERT
1774194364.6033,342,57.5,0.1938,0.1350,0.1644,1.3881,0.9818,0.9615,0.9945,1,1,1.2429,3.2403,0,0.0496,ALERT
1774194364.6340,343,33.3,0.1938,0.1259,0.1599,1.3956,0.9887,0.9604,0.9966,1,1,1.2730,3.2704,0,0.0523,ALERT
1774194364.6898,344,17.9,0.2002,0.0763,0.1382,1.3180,0.9770,0.9676,0.9931,1,1,1.3292,3.3266,0,0.0551,ALERT
1774194364.7112,345,46.8,0.1823,0.0819,0.1321,1.2912,0.9694,0.9703,0.9908,1,1,1.3505,3.3479,0,0.0578,ALERT
1774194364.8369,346,8.0,0.1854,0.1009,0.1432,1.3309,0.9724,0.9564,0.9917,1,1,1.4757,3.4731,0,0.0605,ALERT
1774194364.8669,347,33.0,0.2061,0.0737,0.1399,1.4064,0.9803,0.9693,0.9941,1,1,1.5057,3.5031,0,0.0632,ALERT
1774194364.8836,348,57.7,0.1969,0.0693,0.1331,1.4084,0.9803,0.9693,0.9941,1,1,1.5230,3.5205,0,0.0659,ALERT
1774194364.9615,349,13.0,0.2097,0.0947,0.1522,1.3338,0.9802,0.9677,0.9941,1,1,1.6002,3.5976,0,0.0686,ALERT
1774194364.9786,350,55.6,0.1992,0.0974,0.1483,1.3203,0.9751,0.9677,0.9925,1,1,1.6183,3.6157,0,0.0712,ALERT
1774194364.9933,351,65.9,0.1995,0.1034,0.1514,1.3350,0.9753,0.9677,0.9926,1,1,1.6331,3.6305,0,0.0739,ALERT
1774194365.0099,352,61.6,0.1997,0.1056,0.1526,1.3483,0.9751,0.9677,0.9925,1,1,1.6492,3.6466,0,0.0765,ALERT
1774194365.0900,353,12.5,0.2126,0.1085,0.1605,1.3480,0.9792,0.9688,0.9938,1,1,1.7293,3.7267,0,0.0791,ALERT
1774194365.1181,354,35.3,0.2116,0.1055,0.1586,1.2733,0.9779,0.9721,0.9934,1,1,1.7574,3.7548,0,0.0817,ALERT
1774194365.2353,355,8.6,0.1965,0.1007,0.1486,1.2744,0.9765,0.9673,0.9930,1,1,1.8745,3.8719,0,0.0843,ALERT
1774194365.2574,356,45.1,0.2000,0.1051,0.1525,1.2937,0.9796,0.9688,0.9939,1,1,1.8962,3.8936,0,0.0868,ALERT
1774194365.2725,357,61.9,0.2017,0.1039,0.1528,1.3124,0.9765,0.9670,0.9930,1,1,1.9126,3.9100,0,0.0894,ALERT
1774194365.3614,358,11.2,0.2104,0.0973,0.1538,1.3735,0.9727,0.9686,0.9918,1,1,2.0005,3.9979,0,0.0919,DROWSY
1774194365.3819,359,53.3,0.2003,0.0750,0.1377,1.3885,0.9626,0.9687,0.9888,1,1,2.0212,4.0186,0,0.0944,DROWSY
